ID,Title,Unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,num_ratings,tot_rating,avg_rating
429,"Day the Earth Stood Still, The (1951)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,97,382,3.9381443298969074
430,Duck Soup (1933),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,93,372,4.0
431,Highlander (1986),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,541,3.5359477124183005
432,Fantasia (1940),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,174,656,3.7701149425287355
433,Heathers (1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171,631,3.690058479532164
434,Forbidden Planet (1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67,257,3.8358208955223883
435,Butch Cassidy and the Sundance Kid (1969),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,216,853,3.949074074074074
436,"American Werewolf in London, An (1981)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,350,3.5353535353535355
437,Amityville 1992: It's About Time (1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1.0
438,Amityville 3-D (1983),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,7,1.1666666666666667
439,Amityville: A New Generation (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1.0
440,Amityville II: The Possession (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,23,1.6428571428571428
441,"Amityville Horror, The (1979)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,136,2.5660377358490565
442,"Amityville Curse, The (1990)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,1.25
443,"Birds, The (1963)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,162,617,3.808641975308642
444,"Blob, The (1958)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,125,2.717391304347826
445,"Body Snatcher, The (1945)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,77,3.5
446,Burnt Offerings (1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,22,2.4444444444444446
447,Carrie (1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121,424,3.5041322314049586
448,"Omen, The (1976)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,288,3.388235294117647
449,Star Trek: The Motion Picture (1979),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117,355,3.034188034188034
450,Star Trek V: The Final Frontier (1989),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63,151,2.3968253968253967
451,Grease (1978),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,170,569,3.347058823529412
452,Jaws 2 (1978),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,176,2.6666666666666665
453,Jaws 3-D (1983),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,31,1.9375
454,Bastard Out of Carolina (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,46,2.875
455,Jackie Chan's First Strike (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,472,3.2551724137931033
456,Beverly Hills Ninja (1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,111,2.3125
457,Free Willy 3: The Rescue (1997),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,47,1.7407407407407407
458,Nixon (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,281,3.1222222222222222
459,"Cry, the Beloved Country (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,90,3.75
460,"Crossing Guard, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,84,3.0
461,Smoke (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,268,3.6216216216216215
462,Like Water For Chocolate (Como agua para chocolate) (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,148,563,3.804054054054054
463,"Secret of Roan Inish, The (1994)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,274,3.859154929577465
464,Vanya on 42nd Street (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,97,3.5925925925925926
465,"Jungle Book, The (1994)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,303,3.5647058823529414
466,Red Rock West (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,187,3.5961538461538463
467,"Bronx Tale, A (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,182,3.7916666666666665
468,Rudy (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64,212,3.3125
469,Short Cuts (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,253,3.7761194029850746
470,Tombstone (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,396,3.6666666666666665
471,Courage Under Fire (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,221,798,3.6108597285067874
472,Dragonheart (1996),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158,487,3.0822784810126582
473,James and the Giant Peach (1996),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,126,394,3.126984126984127
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,194,825,4.252577319587629
475,Trainspotting (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250,971,3.884
476,"First Wives Club, The (1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160,483,3.01875
477,Matilda (1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,305,3.210526315789474
478,"Philadelphia Story, The (1940)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,104,428,4.115384615384615
479,Vertigo (1958),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,179,761,4.251396648044692
480,North by Northwest (1959),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,179,767,4.284916201117318
481,"Apartment, The (1960)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,63,248,3.9365079365079363
482,Some Like It Hot (1959),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,128,510,3.984375
483,Casablanca (1942),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,243,1083,4.45679012345679
484,"Maltese Falcon, The (1941)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,138,581,4.2101449275362315
485,My Fair Lady (1964),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,125,477,3.816
486,Sabrina (1954),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,64,243,3.796875
487,Roman Holiday (1953),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,68,279,4.102941176470588
488,Sunset Blvd. (1950),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65,273,4.2
489,Notorious (1946),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,52,214,4.115384615384615
490,To Catch a Thief (1955),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,50,201,4.02
491,"Adventures of Robin Hood, The (1938)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,254,3.791044776119403
492,East of Eden (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,228,3.864406779661017
493,"Thin Man, The (1934)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,249,4.15
494,His Girl Friday (1940),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,224,4.0
495,Around the World in 80 Days (1956),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,216,3.6610169491525424
496,It's a Wonderful Life (1946),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,231,952,4.121212121212121
497,Bringing Up Baby (1938),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,261,3.838235294117647
498,"African Queen, The (1951)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,152,636,4.184210526315789
499,Cat on a Hot Tin Roof (1958),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,245,3.9516129032258065
501,Dumbo (1941),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,123,430,3.4959349593495936
502,Bananas (1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,57,211,3.7017543859649122
503,"Candidate, The (1972)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,142,3.641025641025641
504,Bonnie and Clyde (1967),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,122,466,3.819672131147541
505,Dial M for Murder (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68,272,4.0
506,Rebel Without a Cause (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,347,3.8555555555555556
507,"Streetcar Named Desire, A (1951)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98,374,3.816326530612245
508,"People vs. Larry Flynt, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,215,773,3.5953488372093023
509,My Left Foot (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,121,466,3.8512396694214877
510,"Magnificent Seven, The (1954)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,121,477,3.9421487603305785
511,Lawrence of Arabia (1962),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173,732,4.23121387283237
512,Wings of Desire (1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,57,228,4.0
513,"Third Man, The (1949)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,72,312,4.333333333333333
514,Annie Hall (1977),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,180,704,3.911111111111111
515,"Boot, Das (1981)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,201,845,4.203980099502488
516,Local Hero (1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,250,3.9682539682539684
517,Manhattan (1979),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,91,343,3.769230769230769
518,Miller's Crossing (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,325,3.651685393258427
519,"Treasure of the Sierra Madre, The (1948)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,328,4.1
520,"Great Escape, The (1963)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124,509,4.104838709677419
521,"Deer Hunter, The (1978)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,120,460,3.8333333333333335
522,Down by Law (1986),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,35,132,3.7714285714285714
523,Cool Hand Luke (1967),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,164,655,3.9939024390243905
524,"Great Dictator, The (1940)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,185,4.021739130434782
525,"Big Sleep, The (1946)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,73,294,4.027397260273973
526,Ben-Hur (1959),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124,475,3.8306451612903225
527,Gandhi (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195,784,4.02051282051282
528,"Killing Fields, The (1984)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,121,500,4.132231404958677
529,My Life as a Dog (Mitt liv som hund) (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93,370,3.978494623655914
530,"Man Who Would Be King, The (1975)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,322,4.025
531,Shine (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,129,506,3.9224806201550386
532,Kama Sutra: A Tale of Love (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,73,3.3181818181818183
533,"Daytrippers, The (1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,55,3.6666666666666665
534,Traveller (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,43,3.3076923076923075
535,Addicted to Love (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,54,171,3.1666666666666665
536,Ponette (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,33,3.3
537,My Own Private Idaho (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,109,3.6333333333333333
538,Anastasia (1997),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,226,3.4242424242424243
539,Mouse Hunt (1997),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,109,2.477272727272727
540,Money Train (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,108,2.511627906976744
541,Mortal Kombat (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,141,2.877551020408163
542,Pocahontas (1995),0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51,129,2.5294117647058822
543,"Misérables, Les (1995)",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21,76,3.619047619047619
544,Things to Do in Denver when You're Dead (1995),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,71,224,3.1549295774647885
545,Vampire in Brooklyn (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,22,1.8333333333333333
546,Broken Arrow (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254,770,3.031496062992126
547,"Young Poisoner's Handbook, The (1995)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,137,3.341463414634146
548,"NeverEnding Story III, The (1994)",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,26,2.1666666666666665
549,Rob Roy (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,92,328,3.5652173913043477
550,Die Hard: With a Vengeance (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,151,496,3.2847682119205297
551,Lord of Illusions (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,58,2.4166666666666665
552,Species (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,129,2.8666666666666667
553,"Walk in the Clouds, A (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,63,207,3.2857142857142856
554,Waterworld (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,286,2.803921568627451
555,White Man's Burden (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,20,2.0
556,Wild Bill (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,30,2.5
557,Farinelli: il castrato (1994),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17,53,3.1176470588235294
558,Heavenly Creatures (1994),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,70,257,3.6714285714285713
559,Interview with the Vampire (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,137,436,3.1824817518248176
560,"Kid in King Arthur's Court, A (1995)",0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,22,60,2.727272727272727
561,Mary Shelley's Frankenstein (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,59,181,3.0677966101694913
562,"Quick and the Dead, The (1995)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,154,3.2083333333333335
563,Stephen King's The Langoliers (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,70,2.413793103448276
564,Tales from the Hood (1995),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27,55,2.037037037037037
565,Village of the Damned (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22,59,2.6818181818181817
566,Clear and Present Danger (1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,179,639,3.569832402234637
567,Wes Craven's New Nightmare (1994),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,98,2.8
568,Speed (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,230,839,3.6478260869565218
569,Wolf (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,67,181,2.701492537313433
570,Wyatt Earp (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,155,3.1
571,Another Stakeout (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,28,70,2.5
572,Blown Away (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,80,2.7586206896551726
573,Body Snatchers (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,69,205,2.971014492753623
574,Boxing Helena (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,15,33,2.2
575,City Slickers II: The Legend of Curly's Gold (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,44,112,2.5454545454545454
576,Cliffhanger (1993),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93,281,3.021505376344086
577,Coneheads (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,41,91,2.2195121951219514
578,Demolition Man (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92,290,3.152173913043478
579,Fatal Instinct (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,50,2.6315789473684212
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32,108,3.375
581,Kalifornia (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59,190,3.2203389830508473
582,"Piano, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,168,605,3.6011904761904763
583,Romeo Is Bleeding (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,37,111,3.0
584,"Secret Garden, The (1993)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79,280,3.5443037974683542
585,Son in Law (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,97,2.4871794871794872
586,Terminal Velocity (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,91,2.676470588235294
587,"Hour of the Pig, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14,50,3.5714285714285716
588,Beauty and the Beast (1991),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,202,766,3.792079207920792
589,"Wild Bunch, The (1969)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,173,4.023255813953488
590,Hellraiser: Bloodline (1996),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18,36,2.0
591,Primal Fear (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,178,641,3.601123595505618
592,True Crime (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,30,3.3333333333333335
593,Stalingrad (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,38,3.1666666666666665
594,Heavy (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,12,2.4
595,"Fan, The (1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64,198,3.09375
596,"Hunchback of Notre Dame, The (1996)",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127,429,3.377952755905512
597,Eraser (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,206,649,3.150485436893204
598,"Big Squeeze, The (1996)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,2.25
599,Police Story 4: Project S (Chao ji ji hua) (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0
600,Daniel Defoe's Robinson Crusoe (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3.0
601,For Whom the Bell Tolls (1943),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,80,4.0
602,"American in Paris, An (1951)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,50,185,3.7
603,Rear Window (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,209,917,4.3875598086124405
604,It Happened One Night (1934),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,325,4.012345679012346
605,Meet Me in St. Louis (1944),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,104,3.3548387096774195
606,All About Eve (1950),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,267,4.045454545454546
607,Rebecca (1940),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,66,262,3.9696969696969697
608,Spellbound (1945),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,30,118,3.933333333333333
609,Father of the Bride (1950),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,215,3.5833333333333335
610,Gigi (1958),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,150,3.658536585365854
611,Laura (1944),0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,40,164,4.1
612,Lost Horizon (1937),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,134,3.9411764705882355
613,My Man Godfrey (1936),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,109,4.037037037037037
614,Giant (1956),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,191,3.7450980392156863
615,"39 Steps, The (1935)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59,239,4.0508474576271185
616,Night of the Living Dead (1968),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,64,219,3.421875
617,"Blue Angel, The (Blaue Engel, Der) (1930)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,68,3.7777777777777777
618,Picnic (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,65,3.611111111111111
619,Extreme Measures (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64,203,3.171875
620,"Chamber, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,133,3.0930232558139537
621,"Davy Crockett, King of the Wild Frontier (1955)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,32,2.909090909090909
622,Swiss Family Robinson (1960),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,131,3.358974358974359
623,Angels in the Outfield (1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,114,2.923076923076923
624,"Three Caballeros, The (1945)",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,72,3.272727272727273
625,"Sword in the Stone, The (1963)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,273,3.3292682926829267
626,So Dear to My Heart (1949),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,13,3.25
627,Robin Hood: Prince of Thieves (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,242,3.2266666666666666
628,Sleepers (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,169,594,3.514792899408284
629,Victor/Victoria (1982),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,77,257,3.3376623376623376
630,"Great Race, The (1965)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31,102,3.2903225806451615
631,"Crying Game, The (1992)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,119,431,3.6218487394957983
632,Sophie's Choice (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,226,3.896551724137931
633,"Christmas Carol, A (1938)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,280,4.057971014492754
634,Microcosmos: Le peuple de l'herbe (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,90,3.75
635,"Fog, The (1980)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,63,2.739130434782609
636,Escape from New York (1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,91,295,3.241758241758242
637,"Howling, The (1981)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,38,115,3.026315789473684
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,166,3.772727272727273
639,"Tin Drum, The (Blechtrommel, Die) (1979)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,148,3.7
640,"Cook the Thief His Wife & Her Lover, The (1989)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82,248,3.024390243902439
641,Paths of Glory (1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33,139,4.212121212121212
642,"Grifters, The (1990)",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,89,310,3.4831460674157304
643,The Innocent (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,12,3.0
